"","V1","V2","V3","V4"
"1",0.0478374954015848,0.0546078416167672,-3.92504971175108,30511.9239039006
"2",0.0420546513228976,0.0476590231239839,-2.17539716013209,26188.7969543959
"3",0.0437425245452374,0.0493987535414071,-2.90323511838231,10.9536424432004
"4",0.0490913657184999,0.0526498098738367,-3.84522386742135,11.9856342369872
"5",0.0513166764151979,0.0571237463778298,-5.07612330644824,94.2281355608641
"6",NA,NA,NA,NA
"7",0.0517932323812634,0.0598645982762041,-4.89345242579602,535.484021754582
"8",0.05149139042018,0.0573170911730037,-3.73007523115216,123.073977831478
"9",0.0437110763799246,0.0530437085116471,-2.54775062705919,73182.8861620441
"10",0.0482696909654921,0.0578782145218172,-3.63520985629733,203.729842394345
"11",0.0495974286392393,0.0532954213618371,-3.14788960526394,19.506179258104
"12",0.0495322622795026,0.0553407632972231,-4.56467177896902,2808.83684742597
"13",0.0473327464923385,0.0525719183468524,-3.49938837702897,42.9649299440168
"14",0.0473877873205223,0.051920235401754,-2.98844412010384,37.1650119071859
"15",0.050467815067091,0.0555843801037913,-4.51274287719598,175.642303040046
"16",0.0482156810203334,0.0503582851743329,-3.23342853374105,24.711971911637
"17",0.0451353501509887,0.0489468886231293,-2.84768283266013,198116.309313997
"18",0.0514752960367156,0.0583492842677877,-5.92895900912327,37.8905837435281
"19",0.0494649568907019,0.05813712005617,-4.8125896702286,43005.788133865
"20",0.0493460244752673,0.0540474887968671,-3.69410851352429,29.6800830048062
"21",0.0467970139588734,0.0413808872292782,-3.12345095546297,7.10367911272458
"22",NA,NA,NA,NA
"23",0.0484521225005139,0.0544273737683649,-4.24393051409788,16348.9863377276
"24",0.0510360514356202,0.0543697960893862,-4.83614598944307,22.3804095544641
"25",0.0469729171071648,0.0495459478603583,-3.13503939523595,16.3727991391224
"26",0.0431213987095331,0.0467112334853817,-2.41120784792413,27.8028986931187
"27",NA,NA,NA,NA
"28",0.0477075953796503,0.0528326469166786,-3.16958454883954,20.6879106242816
"29",0.0425012734470355,0.0457375095129497,-2.35992707481287,11.706972089931
"30",0.0479638122755056,0.052545984635031,-3.48488123282747,21.7656578007884
"31",0.0493163704073803,0.049302350785324,-2.95550790005108,8.18269435847042
"32",0.0488709854482837,0.0579064795361649,-3.41155493421103,907.4484720827
"33",0.0465755527451384,0.0519443804532939,-3.97877312467238,22.2032848331694
"34",0.0530014207999443,0.0589976563402084,-5.07331930763748,3469.23888292868
"35",0.0481044377292653,0.0568310046470916,-3.80484211027523,9961269.31094553
"36",0.0468345000270526,0.0495943419853495,-3.54854952982928,11.0416732135493
"37",0.0467651299561379,0.0522389099368088,-3.1763027275682,209.927433130504
"38",0.0518917730205855,0.0594890506302997,-4.51422252696089,30.6482016305103
"39",0.0489621209782761,0.0532740910519922,-3.80668223833639,14.8889299376753
"40",0.0495055924712391,0.0523718309004905,-4.24289290563196,21.5407914166044
"41",0.0473536513762754,0.0525964547096899,-3.29445899611313,41.9310131637797
"42",0.0494837605443502,0.0535408860521472,-3.75370713291638,54.0971055132819
"43",0.0475080202860467,0.0491582733603136,-3.46925963538157,7.76336986145926
"44",0.0472357555361163,0.0484577715299433,-2.95881196547371,23.1852955569008
"45",0.0515838578377253,0.0550966723605591,-4.78446886592454,89.8955363171953
"46",0.0441473719140037,0.0443295605124245,-2.32147526877945,13.4064894488842
"47",0.0488578595585574,0.0517608215636289,-3.96811793614106,13.2871438690795
"48",0.050898175874852,0.0554937721624575,-4.26687460750386,19.5107797382019
"49",0.0486212973189481,0.0506774438369388,-3.58592903853805,72.0211099690481
"50",0.0457792794969812,0.0488681393973167,-3.39394198910708,16.3020824946838
"51",0.0492193114682176,0.0488433321941048,-3.97393971822436,9.43830653912479
"52",0.0512158399938802,0.0534720996731433,-3.5880282557337,46.4031100105517
"53",0.0501258918750832,0.0522947142034046,-4.08021615352358,16.0366724100912
"54",0.0431383331570128,0.0477760228730769,-2.86355566173335,16.1650749897907
"55",0.0489878238173782,0.0547478764401664,-4.15551846671993,30.1621094764897
"56",0.0496166845943689,0.0515902794716113,-3.00698615829394,103.952288240493
"57",0.0476057633600455,0.0502330927974298,-2.8947091213219,21.9533730784733
"58",0.049840665766846,0.0485222203385126,-3.38126218321328,11.2349285852883
"59",0.0468480420306065,0.0493888242430079,-3.13692202261752,12.4132284031592
"60",0.0499670900919537,0.0570615794965488,-3.82752130702134,21.6975804211107
"61",0.0480523021322711,0.0557770882183727,-3.52051300108439,6446621.71465971
"62",0.0489649241085653,0.0534709806744052,-4.69822728099573,38543.5693292219
"63",0.0437563391158098,0.0498764098379093,-2.83888191152219,19.7498231037124
"64",0.0494038771049504,0.0490723499086107,-3.56138161652389,10.0551078454487
"65",NA,NA,NA,NA
"66",0.0452514464558468,0.0489489571184264,-2.61990691536896,11.2953484038056
