"","V1","V2","V3","V4"
"1",0.0481566291538637,0.0525326462515913,-3.66206951759522,15.995775127204
"2",0.0493207814439378,0.0568901077518727,-3.70124317541937,19.9403015986395
"3",0.0508004562799856,0.05342436615435,-3.52649990328608,85.8828140580366
"4",0.0497473890532812,0.0535578332237727,-4.18293014961234,9.07473969580014
"5",0.0445841809055367,0.0401747570645544,-2.34197166493887,12.4415248893697
"6",0.0465029384878078,0.0517875390801497,-2.94341102922023,190.918860440334
"7",0.0474355210764945,0.0533088932075678,-3.5916272690892,138.570854215693
"8",0.0481209844825731,0.0481673129985959,-3.0467078004893,10.2245070816404
"9",0.0457375332077211,0.0513547480108815,-2.51917890097627,30.1151955091889
"10",0.0501109195433422,0.0570077531515237,-3.91349969305744,9905194.6939442
"11",0.0457257950204871,0.0451060689683652,-2.41568104660844,6.20549949969923
"12",0.0494382020672833,0.052425507281188,-4.49225301412462,780609.606357662
"13",0.0493309498434533,0.0470012487389788,-3.86645797283373,11.3085232771514
"14",0.0430980662219246,0.044590684786,-1.98889188052321,7.4426076088846
"15",0.041613164430455,0.0442866641393626,-2.55093292502654,12.867225592512
"16",0.0419510480673305,0.0387472293305707,-2.00974695382957,5.11222998779118
"17",0.0441296183222258,0.0517921424151416,-2.37148317330511,141.72343929978
"18",0.0474505241860179,0.0509570996438977,-3.66036495819292,35.4493382622788
"19",0.0565990943338303,0.0626199422417764,-6.73444192265658,25.219425267695
"20",0.0481434565626147,0.0552388438212094,-4.33828491234662,12.4432630075858
"21",0.0480836974399986,0.0518200468879998,-5.70833923300033,24.6697837324641
"22",0.0416723492349615,0.0457087627876636,-2.61976926826869,8.67780919507252
"23",0.0394558933197845,0.0508027912224265,-1.82258030400607,62.5260926557064
"24",0.0506060346981841,0.0556710286065151,-5.90435475086124,25.2674602251861
"25",0.0499027289074302,0.0512503272645374,-3.31865387147707,662808.402278718
"26",0.0476952408051036,0.0507222583548894,-3.04974724221473,97.2574110360089
"27",0.052032528892687,0.0546553245384484,-4.98347678431709,21.2483378198524
"28",0.0434244180236106,0.0429727127821043,-2.56911165927159,7.48854088486671
"29",0.0410761957859996,0.0415106278631736,-2.25127552293351,8.04290358479741
"30",0.0529982522207046,0.0585236432804501,-5.57626661351768,13.1001697685252
"31",0.046999554131747,0.0421842264209346,-2.85076205138617,10.6113664284842
"32",0.0501799815479475,0.0510337807381962,-4.75478475986096,21.3951472153949
"33",0.0416637666245426,0.0484184200461105,-3.39519121594384,124.47874317945
"34",0.0465062394647294,0.0500061552006236,-2.80053774176217,21.2109823253836
"35",0.0459659853360999,0.0478973248727243,-4.32046099442456,22.5538539696787
"36",0.0487056620550795,0.0498357873541081,-3.31534318391144,21.8819151946649
